Source_country_cameo_code;Source_lat;Source_long;Targer_country_cameo_code;Target_lat;Target_long;Number_incidents
"
SAU";25;45;GTM;15.5;-90.25;0
;;;;;;
"
SAU";25;45;HND;15;-86.5;0
;;;;;;
"
SAU";25;45;HRV;45.1667;15.5;0
;;;;;;
"
SAU";25;45;HUN;47;20;0
;;;;;;
"
SAU";25;45;IMY;54.085117;-4.635865;0
;;;;;;
"
SAU";25;45;IRL;53;-8;0
;;;;;;
"
SAU";25;45;ISL;65;-18;0
;;;;;;
"
SAU";25;45;ITA;42.8333;12.8333;2
;;;;;;
"
SAU";25;45;JAM;18.25;-77.5;0
;;;;;;
"
SAU";25;45;JOR;31;36;0
;;;;;;
"
SAU";25;45;KEN;1;38;0
;;;;;;
"
SAU";25;45;KWT;29.3375;47.6581;0
;;;;;;
"
SAU";25;45;LBN;33.8333;35.8333;0
;;;;;;
"
SAU";25;45;LBR;6.5;-9.5;0
;;;;;;
"
SAU";25;45;LBY;25;17;0
;;;;;;
"
SAU";25;45;LIE;47.1667;9.5333;0
;;;;;;
"
SAU";25;45;LTU;56;24;0
;;;;;;
"
SAU";25;45;LUX;49.75;6.1667;0
;;;;;;
"
SAU";25;45;LVA;57;25;0
;;;;;;
"
SAU";25;45;MDG;-20;47;0
;;;;;;
"
SAU";25;45;MDV;3.25;73;0
;;;;;;
"
SAU";25;45;MLT;35.8333;14.5833;0
;;;;;;
"
SAU";25;45;MTN;42;19;0
;;;;;;
"
SAU";25;45;MNG;46;105;0
;;;;;;
"
SAU";25;45;MOZ;-18.25;35;0
;;;;;;
"
SAU";25;45;MUS;-20.2833;57.55;0
;;;;;;
"
SAU";25;45;NAM;-22;17;0
;;;;;;
"
SAU";25;45;NCL;-21.5;165.5;0
;;;;;;
"
SAU";25;45;NIC;13;-85;0
;;;;;;
"
SAU";25;45;NLD;52.5;5.75;0
;;;;;;
"
SAU";25;45;OMN;21;57;0
;;;;;;
"
SAU";25;45;PAN;9;-80;0
;;;;;;
"
SAU";25;45;PHL;13;122;0
;;;;;;
"
SAU";25;45;PNG;-6;147;0
;;;;;;
"
SAU";25;45;PRY;-23;-58;0
;;;;;;
"
SAU";25;45;QAT;25.5;51.25;0
;;;;;;
"
SAU";25;45;RWA;-2;30;0
;;;;;;
"
SAU";25;45;SEN;14;-14;0
;;;;;;
"
SAU";25;45;SLV;13.8333;-88.9167;0
;;;;;;
"
SAU";25;45;SRB;44;21;0
;;;;;;
"
SAU";25;45;SVK;48.6667;19.5;0
;;;;;;
"
SAU";25;45;SVN;46;15;0
;;;;;;
"
SAU";25;45;TCD;15;19;0
;;;;;;
"
SAU";25;45;TTO;11;-61;0
;;;;;;
"
SAU";25;45;UGA;1;32;0
;;;;;;
"
SAU";25;45;UZB;41;64;0
;;;;;;
"
SAU";25;45;ZAF;-29;24;0
;;;;;;
"
SAU";25;45;ZMB;-15;30;0
;;;;;;
"
SAU";25;45;ZWE;-20;30;0
;;;;;;
"
SAU";25;45;KOR;37;127.5;0
;;;;;;
"
SAU";25;45;MMR;22;98;0
;;;;;;
"
SAU";25;45;NPL;28;84;0
;;;;;;
"
SAU";25;45;VNM;16;106;0
;;;;;;
"
SAU";25;45;MRT;20;-12;0
;;;;;;
"
SAU";25;45;YEM;15;48;1
;;;;;;
"
SAU";25;45;TUN;34;9;0
;;;;;;
"
SAU";25;45;TJK;39;71;0
;;;;;;
"
SAU";25;45;SUR;4;-56;0
;;;;;;
"
SAU";25;45;MAR;32;-5;0
;;;;;;
"
SAU";25;45;SDN;15;30;0
;;;;;;
"
SAU";25;45;MEA;35.8333;14.5833;0
;;;;;;
"
SAU";25;45;SAS;20;77;0
;;;;;;
"
SAU";25;45;ASM;-14.3333;-170;0
;;;;;;
"
SAU";25;45;ATG;17.05;-61.8;0
;;;;;;
"
SAU";25;45;BDI;-3.5;30;0
;;;;;;
"
SAU";25;45;BEN;9.5;2.25;0
;;;;;;
"
SAU";25;45;BFA;13;-2;0
;;;;;;
"
SAU";25;45;BLZ;17.25;-88.75;0
;;;;;;
"
SAU";25;45;BTN;27.5;90.5;0
;;;;;;
"
SAU";25;45;CAF;7;21;0
;;;;;;
"
SAU";25;45;COM;-12.1667;44.25;0
;;;;;;
"
SAU";25;45;CZE;49.75;15.5;0
;;;;;;
"
SAU";25;45;DJI;11.5;43;0
;;;;;;
"
SAU";25;45;DZA;28;3;0
;;;;;;
"
SAU";25;45;ERI;15;39;0
;;;;;;
"
SAU";25;45;ETH;8;38;0
;;;;;;
"
SAU";25;45;FJI;-18;175;0
;;;;;;
"
SAU";25;45;GMB;13.4667;-16.5667;0
;;;;;;
"
SAU";25;45;GNB;12;-15;0
;;;;;;
"
SAU";25;45;GRD;12.1167;-61.6667;0
;;;;;;
"
SAU";25;45;GUM;13.4667;144.7833;0
;;;;;;
"
SAU";25;45;GUY;5;-59;0
;;;;;;
"
SAU";25;45;HTI;19;-72.4167;0
;;;;;;
"
SAU";25;45;KGZ;41;75;0
;;;;;;
"
SAU";25;45;KIR;1.4167;173;0
;;;;;;
"
SAU";25;45;KNA;17.3333;-62.75;0
;;;;;;
"
SAU";25;45;LAO;18;105;0
;;;;;;
"
SAU";25;45;LCA;13.8833;-61.1333;0
;;;;;;
"
SAU";25;45;LSO;-29.5;28.5;0
;;;;;;
"
SAU";25;45;MCO;43.7333;7.4;0
;;;;;;
"
SAU";25;45;MDA;47;29;0
;;;;;;
"
SAU";25;45;MHL;9;168;0
;;;;;;
"
SAU";25;45;MNP;15.2;145.75;0
;;;;;;
"
SAU";25;45;MWI;-13.5;34;0
;;;;;;
"
SAU";25;45;NRU;-0.5333;166.9167;0
;;;;;;
"
SAU";25;45;PLW;7.5;134.5;0
;;;;;;
"
SAU";25;45;PRI;18.25;-66.5;0
;;;;;;
"
SAU";25;45;SLB;-8;159;0
;;;;;;
"
SAU";25;45;SLE;8.5;-11.5;0
;;;;;;
"
SAU";25;45;SMR;43.7667;12.4167;0
;;;;;;
"
SAU";25;45;SOM;10;49;0
;;;;;;
"
SAU";25;45;STP;1;7;0
;;;;;;
"
SAU";25;45;SYC;-4.5833;55.6667;0
;;;;;;
"
SAU";25;45;SYR;35;38;0
;;;;;;
"
SAU";25;45;TGO;8;1.1667;0
;;;;;;
"
SAU";25;45;TKM;40;60;0
;;;;;;
"
SAU";25;45;TMP;-8.556856;125.56031;0
;;;;;;
"
SAU";25;45;TON;-20;-175;0
;;;;;;
"
SAU";25;45;TUV;-8;178;0
;;;;;;
"
SAU";25;45;VCT;13.25;-61.2;0
;;;;;;
"
SAU";25;45;VUT;-16;167;0
;;;;;;
"
SAU";25;45;WSM;-13.5833;-172.3333;0
;;;;;;
"
SAU";25;45;GZS;32;35.25;0
;;;;;;
"
SAU";25;45;BRN;4.5;114.6667;0
;;;;;;
"
JPN";36;138;CHN;35;105;6
;;;;;;
"
JPN";36;138;IRN;32;53;0
;;;;;;
"
JPN";36;138;SAU;25;45;1
;;;;;;
"
JPN";36;138;JPN;36;138;0
;;;;;;
"
JPN";36;138;RUS;60;100;0
;;;;;;
"
JPN";36;138;MLI;17;-4;2
;;;;;;
"
JPN";36;138;USA;38;-97;3
;;;;;;
"
JPN";36;138;PRK;37;127.5;0
;;;;;;
"
JPN";36;138;AUS;-27;133;0
;;;;;;
"
JPN";36;138;BGD;24;90;0
;;;;;;
"
JPN";36;138;FRA;46;2;1
;;;;;;
"
JPN";36;138;IND;20;77;2
;;;;;;
"
JPN";36;138;MEX;23;-102;0
;;;;;;
"
JPN";36;138;NER;16;8;0
;;;;;;
"
JPN";36;138;NGA;10;8;0
;;;;;;
"
JPN";36;138;NOR;62;10;0
;;;;;;
"
JPN";36;138;PER;-10;-76;0
;;;;;;
"
JPN";36;138;POL;52;20;0
;;;;;;
"
JPN";36;138;URY;-33;-56;0
;;;;;;
"
JPN";36;138;ESP;40;-4;0
;;;;;;
"
JPN";36;138;SGP;1.3667;103.8;0
;;;;;;
"
JPN";36;138;ABW;12.5;-69.9667;0
;;;;;;
"
JPN";36;138;ROM;46;25;0
;;;;;;
"
JPN";36;138;AFG;33;65;0
;;;;;;
"
JPN";36;138;DEU;51;9;2
;;;;;;
"
JPN";36;138;IRQ;33;44;0
;;;;;;
"
JPN";36;138;ISR;31.5;34.75;0
;;;;;;
"
JPN";36;138;UKR;49;32;0
;;;;;;
"
JPN";36;138;THA;15;100;0
;;;;;;
"
JPN";36;138;HKG;22.25;114.1667;0
;;;;;;
"
JPN";36;138;IDN;-5;120;0
;;;;;;
"
JPN";36;138;LKA;7;81;0
;;;;;;
"
JPN";36;138;PAK;30;70;0
;;;;;;
"
JPN";36;138;BRA;-10;-55;1
;;;;;;
"
JPN";36;138;CAN;60;-95;1
;;;;;;
"
JPN";36;138;GEO;42;43.5;0
;;;;;;
"
JPN";36;138;MYS;2.5;112.5;0
;;;;;;
"
JPN";36;138;NZL;-41;174;0
;;;;;;
"
JPN";36;138;TUR;39;35;0
;;;;;;
"
JPN";36;138;KHM;13;105;0
;;;;;;
"
JPN";36;138;CUB;21.5;-80;0
;;;;;;
"
JPN";36;138;BLR;53;28;0
;;;;;;
"
JPN";36;138;KAZ;48;68;0
;;;;;;
"
JPN";36;138;SWE;62;15;1
;;;;;;
"
JPN";36;138;COL;4;-72;0
;;;;;;
"
JPN";36;138;PRT;39.5;-8;0
;;;;;;
"
JPN";36;138;AGO;-12.5;18.5;0
;;;;;;
"
JPN";36;138;ALB;41;20;0
;;;;;;
"
JPN";36;138;AND;42.5;1.5;0
;;;;;;
"
JPN";36;138;ARE;24;54;1
;;;;;;
"
JPN";36;138;ARG;-34;-64;0
;;;;;;
"
JPN";36;138;ARM;40;45;0
;;;;;;
"
JPN";36;138;AUT;47.3333;13.3333;0
;;;;;;
"
JPN";36;138;AZE;40.5;47.5;0
;;;;;;
"
JPN";36;138;BEL;50.8333;4;0
;;;;;;
"
JPN";36;138;BGR;43;25;0
;;;;;;
"
JPN";36;138;BHR;26;50.55;0
;;;;;;
"
JPN";36;138;BHS;24.25;-76;0
;;;;;;
"
JPN";36;138;BIH;44;18;0
;;;;;;
"
JPN";36;138;BMU;32.3333;-64.75;0
;;;;;;
"
JPN";36;138;BRB;13.1667;-59.5333;0
;;;;;;
"
JPN";36;138;BWA;-22;24;0
;;;;;;
"
JPN";36;138;CHE;47;8;1
;;;;;;
"
JPN";36;138;CHL;-30;-71;0
;;;;;;
"
JPN";36;138;CMR;6;12;0
;;;;;;
"
JPN";36;138;COD;-1;15;0
;;;;;;
"
JPN";36;138;CRI;10;-84;0
;;;;;;
"
JPN";36;138;CYM;19.5;-80.5;0
;;;;;;
"
JPN";36;138;CYP;35;33;0
;;;;;;
"
JPN";36;138;DMA;15.4167;-61.3333;0
;;;;;;
"
JPN";36;138;DNK;56;10;0
;;;;;;
"
JPN";36;138;DOM;19;-70.6667;0
;;;;;;
"
JPN";36;138;ECU;-2;-77.5;0
;;;;;;
"
JPN";36;138;EGY;27;30;0
;;;;;;
"
JPN";36;138;EST;59;26;0
;;;;;;
"
JPN";36;138;FIN;64;26;1
;;;;;;
"
JPN";36;138;GAB;-1;11.75;0
;;;;;;
"
JPN";36;138;GBR;54;-2;1
;;;;;;
"
JPN";36;138;GHA;8;-2;0
;;;;;;
"
JPN";36;138;GIB;36.1833;-5.3667;0
;;;;;;
"
JPN";36;138;GIN;11;-10;0
;;;;;;
"
JPN";36;138;GNQ;2;10;0
;;;;;;
"
JPN";36;138;GRC;39;22;0
;;;;;;
"
JPN";36;138;GTM;15.5;-90.25;1
;;;;;;
"
JPN";36;138;HND;15;-86.5;0
;;;;;;
"
JPN";36;138;HRV;45.1667;15.5;0
;;;;;;
"
JPN";36;138;HUN;47;20;0
;;;;;;
"
JPN";36;138;IMY;54.085117;-4.635865;0
;;;;;;
"
JPN";36;138;IRL;53;-8;0
;;;;;;
"
JPN";36;138;ISL;65;-18;0
;;;;;;
"
JPN";36;138;ITA;42.8333;12.8333;0
;;;;;;
"
JPN";36;138;JAM;18.25;-77.5;0
;;;;;;
"
JPN";36;138;JOR;31;36;0
;;;;;;
"
JPN";36;138;KEN;1;38;0
;;;;;;
"
JPN";36;138;KWT;29.3375;47.6581;0
;;;;;;
"
JPN";36;138;LBN;33.8333;35.8333;0
;;;;;;
"
JPN";36;138;LBR;6.5;-9.5;0
;;;;;;
"
JPN";36;138;LBY;25;17;0
;;;;;;
"
JPN";36;138;LIE;47.1667;9.5333;0
;;;;;;
"
JPN";36;138;LTU;56;24;0
;;;;;;
"
JPN";36;138;LUX;49.75;6.1667;0
;;;;;;
"
JPN";36;138;LVA;57;25;0
;;;;;;
"
JPN";36;138;MDG;-20;47;0
;;;;;;
"
JPN";36;138;MDV;3.25;73;0
;;;;;;
"
JPN";36;138;MLT;35.8333;14.5833;0
;;;;;;
"
JPN";36;138;MTN;42;19;0
;;;;;;
"
JPN";36;138;MNG;46;105;0
;;;;;;
"
JPN";36;138;MOZ;-18.25;35;0
;;;;;;
"
JPN";36;138;MUS;-20.2833;57.55;0
;;;;;;
"
JPN";36;138;NAM;-22;17;0
;;;;;;
"
JPN";36;138;NCL;-21.5;165.5;0
;;;;;;
"
JPN";36;138;NIC;13;-85;0
;;;;;;
"
JPN";36;138;NLD;52.5;5.75;0
;;;;;;
"
JPN";36;138;OMN;21;57;0
;;;;;;
"
JPN";36;138;PAN;9;-80;0
;;;;;;
"
JPN";36;138;PHL;13;122;0
;;;;;;
"
JPN";36;138;PNG;-6;147;0
;;;;;;
"
JPN";36;138;PRY;-23;-58;0
;;;;;;
"
JPN";36;138;QAT;25.5;51.25;0
;;;;;;
"
JPN";36;138;RWA;-2;30;0
;;;;;;
"
JPN";36;138;SEN;14;-14;0
;;;;;;
"
JPN";36;138;SLV;13.8333;-88.9167;0
;;;;;;
"
JPN";36;138;SRB;44;21;0
;;;;;;
"
JPN";36;138;SVK;48.6667;19.5;0
;;;;;;
"
JPN";36;138;SVN;46;15;0
;;;;;;
"
JPN";36;138;TCD;15;19;0
;;;;;;
"
JPN";36;138;TTO;11;-61;0
;;;;;;
"
JPN";36;138;UGA;1;32;0
;;;;;;
"
JPN";36;138;UZB;41;64;0
;;;;;;
"
JPN";36;138;ZAF;-29;24;0
;;;;;;
"
JPN";36;138;ZMB;-15;30;0
;;;;;;
"
JPN";36;138;ZWE;-20;30;0
;;;;;;
"
JPN";36;138;KOR;37;127.5;0
;;;;;;
"
JPN";36;138;MMR;22;98;0
;;;;;;
"
JPN";36;138;NPL;28;84;0
;;;;;;
"
JPN";36;138;VNM;16;106;0
;;;;;;
"
JPN";36;138;MRT;20;-12;0
;;;;;;
"
JPN";36;138;YEM;15;48;0
;;;;;;
"
JPN";36;138;TUN;34;9;1
;;;;;;
"
JPN";36;138;TJK;39;71;0
;;;;;;
"
JPN";36;138;SUR;4;-56;0
;;;;;;
"
JPN";36;138;MAR;32;-5;0
;;;;;;
"
JPN";36;138;SDN;15;30;0
;;;;;;
"
JPN";36;138;MEA;35.8333;14.5833;0
;;;;;;
"
JPN";36;138;SAS;20;77;0
;;;;;;
"
JPN";36;138;ASM;-14.3333;-170;0
;;;;;;
"
JPN";36;138;ATG;17.05;-61.8;0
;;;;;;
"
JPN";36;138;BDI;-3.5;30;0
;;;;;;
"
JPN";36;138;BEN;9.5;2.25;0
;;;;;;
"
JPN";36;138;BFA;13;-2;0
;;;;;;
"
JPN";36;138;BLZ;17.25;-88.75;0
;;;;;;
"
JPN";36;138;BTN;27.5;90.5;0
;;;;;;
"
JPN";36;138;CAF;7;21;0
;;;;;;
"
JPN";36;138;COM;-12.1667;44.25;0
;;;;;;
"
JPN";36;138;CZE;49.75;15.5;0
;;;;;;
"
JPN";36;138;DJI;11.5;43;0
;;;;;;
"
JPN";36;138;DZA;28;3;0
;;;;;;
"
JPN";36;138;ERI;15;39;0
;;;;;;
"
JPN";36;138;ETH;8;38;0
;;;;;;
"
JPN";36;138;FJI;-18;175;0
;;;;;;
"
JPN";36;138;GMB;13.4667;-16.5667;0
;;;;;;
"
JPN";36;138;GNB;12;-15;0
;;;;;;
"
JPN";36;138;GRD;12.1167;-61.6667;0
;;;;;;
"
JPN";36;138;GUM;13.4667;144.7833;0
;;;;;;
"
JPN";36;138;GUY;5;-59;0
;;;;;;
"
JPN";36;138;HTI;19;-72.4167;0
;;;;;;
"
JPN";36;138;KGZ;41;75;0
;;;;;;
"
JPN";36;138;KIR;1.4167;173;0
;;;;;;
"
JPN";36;138;KNA;17.3333;-62.75;0
;;;;;;
"
JPN";36;138;LAO;18;105;0
;;;;;;
"
JPN";36;138;LCA;13.8833;-61.1333;0
;;;;;;
"
JPN";36;138;LSO;-29.5;28.5;0
;;;;;;
"
JPN";36;138;MCO;43.7333;7.4;0
;;;;;;
"
JPN";36;138;MDA;47;29;0
;;;;;;
"
JPN";36;138;MHL;9;168;0
;;;;;;
"
JPN";36;138;MNP;15.2;145.75;0
;;;;;;
"
JPN";36;138;MWI;-13.5;34;0
;;;;;;
"
JPN";36;138;NRU;-0.5333;166.9167;0
;;;;;;
"
JPN";36;138;PLW;7.5;134.5;0
;;;;;;
"
JPN";36;138;PRI;18.25;-66.5;0
;;;;;;
"
JPN";36;138;SLB;-8;159;0
;;;;;;
"
JPN";36;138;SLE;8.5;-11.5;0
;;;;;;
"
JPN";36;138;SMR;43.7667;12.4167;0
;;;;;;
"
JPN";36;138;SOM;10;49;0
;;;;;;
"
JPN";36;138;STP;1;7;0
;;;;;;
"
JPN";36;138;SYC;-4.5833;55.6667;0
;;;;;;
"
JPN";36;138;SYR;35;38;0
;;;;;;
"
JPN";36;138;TGO;8;1.1667;0
;;;;;;
"
JPN";36;138;TKM;40;60;0
;;;;;;
"
JPN";36;138;TMP;-8.556856;125.56031;0
;;;;;;
"
JPN";36;138;TON;-20;-175;0
;;;;;;
"
JPN";36;138;TUV;-8;178;0
;;;;;;
"
JPN";36;138;VCT;13.25;-61.2;0
;;;;;;
"
JPN";36;138;VUT;-16;167;0
;;;;;;
"
JPN";36;138;WSM;-13.5833;-172.3333;0
;;;;;;
"
JPN";36;138;GZS;32;35.25;0
;;;;;;
"
JPN";36;138;BRN;4.5;114.6667;0
;;;;;;
"
RUS";60;100;CHN;35;105;41
;;;;;;
"
RUS";60;100;IRN;32;53;0
;;;;;;
"
RUS";60;100;SAU;25;45;6
;;;;;;
"
RUS";60;100;JPN;36;138;140
;;;;;;
"
RUS";60;100;RUS;60;100;0
;;;;;;
"
RUS";60;100;MLI;17;-4;52
;;;;;;
"
RUS";60;100;USA;38;-97;116
;;;;;;
"
RUS";60;100;PRK;37;127.5;0
;;;;;;
"
RUS";60;100;AUS;-27;133;71
;;;;;;
"
RUS";60;100;BGD;24;90;0
;;;;;;
"
RUS";60;100;FRA;46;2;76
;;;;;;
"
RUS";60;100;IND;20;77;47
;;;;;;
"
RUS";60;100;MEX;23;-102;13
;;;;;;
"
RUS";60;100;NER;16;8;3
;;;;;;
"
RUS";60;100;NGA;10;8;3
;;;;;;
"
RUS";60;100;NOR;62;10;11
;;;;;;
"
RUS";60;100;PER;-10;-76;1
;;;;;;
"
RUS";60;100;POL;52;20;15
;;;;;;
"
RUS";60;100;URY;-33;-56;1
;;;;;;
"
RUS";60;100;ESP;40;-4;58
;;;;;;
"
RUS";60;100;SGP;1.3667;103.8;24
;;;;;;
"
RUS";60;100;ABW;12.5;-69.9667;2
;;;;;;
"
RUS";60;100;ROM;46;25;13
;;;;;;
"
RUS";60;100;AFG;33;65;16
;;;;;;
"
RUS";60;100;DEU;51;9;67
;;;;;;
"
RUS";60;100;IRQ;33;44;9
;;;;;;
"
RUS";60;100;ISR;31.5;34.75;36
;;;;;;
"
RUS";60;100;UKR;49;32;59
;;;;;;
"
RUS";60;100;THA;15;100;7
;;;;;;
"
RUS";60;100;HKG;22.25;114.1667;10
;;;;;;
"
RUS";60;100;IDN;-5;120;12
;;;;;;
"
RUS";60;100;LKA;7;81;2
;;;;;;
"
RUS";60;100;PAK;30;70;5
;;;;;;
"
RUS";60;100;BRA;-10;-55;13
;;;;;;
"
RUS";60;100;CAN;60;-95;26
;;;;;;
"
RUS";60;100;GEO;42;43.5;29
;;;;;;
"
RUS";60;100;MYS;2.5;112.5;20
;;;;;;
"
RUS";60;100;NZL;-41;174;16
;;;;;;
"
RUS";60;100;TUR;39;35;23
;;;;;;
"
RUS";60;100;KHM;13;105;1
;;;;;;
"
RUS";60;100;CUB;21.5;-80;8
;;;;;;
"
RUS";60;100;BLR;53;28;11
;;;;;;
"
RUS";60;100;KAZ;48;68;10
;;;;;;
"
RUS";60;100;SWE;62;15;10
;;;;;;
"
RUS";60;100;COL;4;-72;2
;;;;;;
"
RUS";60;100;PRT;39.5;-8;4
;;;;;;
"
RUS";60;100;AGO;-12.5;18.5;1
;;;;;;
"
RUS";60;100;ALB;41;20;5
;;;;;;
"
RUS";60;100;AND;42.5;1.5;1
;;;;;;
"
RUS";60;100;ARE;24;54;5
;;;;;;
"
RUS";60;100;ARG;-34;-64;4
;;;;;;
"
RUS";60;100;ARM;40;45;6
;;;;;;
"
RUS";60;100;AUT;47.3333;13.3333;5
;;;;;;
"
RUS";60;100;AZE;40.5;47.5;6
;;;;;;
"
RUS";60;100;BEL;50.8333;4;16
;;;;;;
"
RUS";60;100;BGR;43;25;11
;;;;;;
"
RUS";60;100;BHR;26;50.55;1
;;;;;;
"
RUS";60;100;BHS;24.25;-76;1
;;;;;;
"
RUS";60;100;BIH;44;18;3
;;;;;;
"
RUS";60;100;BMU;32.3333;-64.75;1
;;;;;;
"
RUS";60;100;BRB;13.1667;-59.5333;1
;;;;;;
"
RUS";60;100;BWA;-22;24;2
;;;;;;
"
RUS";60;100;CHE;47;8;7
;;;;;;
"
RUS";60;100;CHL;-30;-71;3
;;;;;;
"
RUS";60;100;CMR;6;12;1
;;;;;;
"
RUS";60;100;COD;-1;15;5
;;;;;;
"
RUS";60;100;CRI;10;-84;1
;;;;;;
"
RUS";60;100;CYM;19.5;-80.5;1
;;;;;;
"
RUS";60;100;CYP;35;33;6
;;;;;;
"
RUS";60;100;DMA;15.4167;-61.3333;1
;;;;;;
"
RUS";60;100;DNK;56;10;5
;;;;;;
"
RUS";60;100;DOM;19;-70.6667;1
;;;;;;
"
RUS";60;100;ECU;-2;-77.5;5
;;;;;;
"
RUS";60;100;EGY;27;30;1
;;;;;;
"
RUS";60;100;EST;59;26;28
;;;;;;
"
RUS";60;100;FIN;64;26;10
;;;;;;
"
RUS";60;100;GAB;-1;11.75;1
;;;;;;
"
RUS";60;100;GBR;54;-2;61
;;;;;;
"
RUS";60;100;GHA;8;-2;2
;;;;;;
"
RUS";60;100;GIB;36.1833;-5.3667;1
;;;;;;
"
RUS";60;100;GIN;11;-10;3
;;;;;;
"
RUS";60;100;GNQ;2;10;1
;;;;;;
"
RUS";60;100;GRC;39;22;9
;;;;;;
"
RUS";60;100;GTM;15.5;-90.25;1
;;;;;;
"
RUS";60;100;HND;15;-86.5;1
;;;;;;
"
RUS";60;100;HRV;45.1667;15.5;4
;;;;;;
"
RUS";60;100;HUN;47;20;9
;;;;;;
"
RUS";60;100;IMY;54.085117;-4.635865;1
;;;;;;
"
RUS";60;100;IRL;53;-8;18
;;;;;;
"
RUS";60;100;ISL;65;-18;2
;;;;;;
"
RUS";60;100;ITA;42.8333;12.8333;47
;;;;;;
"
RUS";60;100;JAM;18.25;-77.5;1
;;;;;;
"
RUS";60;100;JOR;31;36;9
;;;;;;
"
RUS";60;100;KEN;1;38;3
;;;;;;
"
RUS";60;100;KWT;29.3375;47.6581;3
;;;;;;
"
RUS";60;100;LBN;33.8333;35.8333;6
;;;;;;
"
RUS";60;100;LBR;6.5;-9.5;3
;;;;;;
"
RUS";60;100;LBY;25;17;1
;;;;;;
"
RUS";60;100;LIE;47.1667;9.5333;2
;;;;;;
"
RUS";60;100;LTU;56;24;12
;;;;;;
"
RUS";60;100;LUX;49.75;6.1667;6
;;;;;;
"
RUS";60;100;LVA;57;25;11
;;;;;;
"
RUS";60;100;MDG;-20;47;1
;;;;;;
"
RUS";60;100;MDV;3.25;73;1
;;;;;;
"
RUS";60;100;MLT;35.8333;14.5833;3
;;;;;;
"
RUS";60;100;MTN;42;19;4
;;;;;;
"
RUS";60;100;MNG;46;105;1
;;;;;;
"
RUS";60;100;MOZ;-18.25;35;2
;;;;;;
"
RUS";60;100;MUS;-20.2833;57.55;1
;;;;;;
"
RUS";60;100;NAM;-22;17;2
;;;;;;
"
RUS";60;100;NCL;-21.5;165.5;1
;;;;;;
"
RUS";60;100;NIC;13;-85;1
;;;;;;
"
RUS";60;100;NLD;52.5;5.75;15
;;;;;;
"
RUS";60;100;OMN;21;57;5
;;;;;;
"
RUS";60;100;PAN;9;-80;3
;;;;;;
"
RUS";60;100;PHL;13;122;8
;;;;;;
"
RUS";60;100;PNG;-6;147;1
;;;;;;
"
RUS";60;100;PRY;-23;-58;1
;;;;;;
"
RUS";60;100;QAT;25.5;51.25;5
;;;;;;
"
RUS";60;100;RWA;-2;30;1
;;;;;;
"
RUS";60;100;SEN;14;-14;1
;;;;;;
"
RUS";60;100;SLV;13.8333;-88.9167;1
;;;;;;
"
RUS";60;100;SRB;44;21;3
;;;;;;
"
RUS";60;100;SVK;48.6667;19.5;1
;;;;;;
"
RUS";60;100;SVN;46;15;6
;;;;;;
"
RUS";60;100;TCD;15;19;1
;;;;;;
"
RUS";60;100;TTO;11;-61;1
;;;;;;
"
RUS";60;100;UGA;1;32;2
;;;;;;
"
RUS";60;100;UZB;41;64;6
;;;;;;
"
RUS";60;100;ZAF;-29;24;16
;;;;;;
"
RUS";60;100;ZMB;-15;30;2
;;;;;;
"
RUS";60;100;ZWE;-20;30;2
;;;;;;
"
RUS";60;100;KOR;37;127.5;0
;;;;;;
"
RUS";60;100;MMR;22;98;1
;;;;;;
"
RUS";60;100;NPL;28;84;1
;;;;;;
"
RUS";60;100;VNM;16;106;0
;;;;;;
"
RUS";60;100;MRT;20;-12;1
;;;;;;
"
RUS";60;100;YEM;15;48;0
;;;;;;
"
RUS";60;100;TUN;34;9;3
;;;;;;
"
RUS";60;100;TJK;39;71;3
;;;;;;
"
RUS";60;100;SUR;4;-56;2
;;;;;;
"
RUS";60;100;MAR;32;-5;1
;;;;;;
"
RUS";60;100;SDN;15;30;4
;;;;;;
"
RUS";60;100;MEA;35.8333;14.5833;0
;;;;;;
"
RUS";60;100;SAS;20;77;0
;;;;;;
"
RUS";60;100;ASM;-14.3333;-170;0
;;;;;;
"
RUS";60;100;ATG;17.05;-61.8;0
;;;;;;
"
RUS";60;100;BDI;-3.5;30;0
;;;;;;
"
RUS";60;100;BEN;9.5;2.25;0
;;;;;;
"
RUS";60;100;BFA;13;-2;0
;;;;;;
"
RUS";60;100;BLZ;17.25;-88.75;0
;;;;;;
"
RUS";60;100;BTN;27.5;90.5;0
;;;;;;
"
RUS";60;100;CAF;7;21;0
;;;;;;
"
RUS";60;100;COM;-12.1667;44.25;0
;;;;;;
"
RUS";60;100;CZE;49.75;15.5;0
;;;;;;
"
RUS";60;100;DJI;11.5;43;0
;;;;;;
"
RUS";60;100;DZA;28;3;1
;;;;;;
"
RUS";60;100;ERI;15;39;0
;;;;;;
"
RUS";60;100;ETH;8;38;1
;;;;;;
"
RUS";60;100;FJI;-18;175;0
;;;;;;
"
RUS";60;100;GMB;13.4667;-16.5667;0
;;;;;;
"
RUS";60;100;GNB;12;-15;0
;;;;;;
"
RUS";60;100;GRD;12.1167;-61.6667;0
;;;;;;
"
RUS";60;100;GUM;13.4667;144.7833;0
;;;;;;
"
RUS";60;100;GUY;5;-59;0
;;;;;;
"
RUS";60;100;HTI;19;-72.4167;0
;;;;;;
"
RUS";60;100;KGZ;41;75;3
;;;;;;
